user_param_id,qid
8657,7a7e8-1b9c1
8658,0c559-8f0a6
8659,abedd-ffe24
8660,25588-14ca4
8661,39f8c-2b6db
8662,c76cf-71513
8663,29737-9c3c0
8664,bbbfe-639d2
8665,f9f06-abca9
8666,6f631-13f13
8667,f3223-b3052
8668,5f0fe-138da
8669,0d115-ff52a
8670,69848-4d6c2
8671,0a6ab-81957
8672,a3dd2-12520
8673,7deff-c75c1
8674,3f1f7-3f76c
8675,c2e31-8ec37
8676,54fd3-ccf59
8677,8ae0c-c896d
8678,8522b-d881d
8679,4256e-330d9
8680,9afe2-0ff09
8681,ce0d6-92e70
8682,4b4d4-b804a
8683,e5cac-c43c2
8684,f04e7-aac83
8685,06506-28555
8686,0ebdb-083ac
8687,10364-50085
8688,6bb07-4cba4
8689,1ad25-011a1
8690,75900-2cafd
8691,385d0-d8ba5
8692,58fb3-c7eb6
8693,68127-03ebe
8694,4f62d-fa83a
8695,fd13a-d029b
8696,c44c6-60532
8697,2f93f-760c7
8698,89d0e-036bd
8699,fd13f-47b8a
8700,5db65-5bc56
8701,fac3b-1936e
8702,56930-35f22
8703,7f8e5-e0e3e
8704,d9fd8-10273
8705,d9f44-27312
8706,72748-9cb58
8707,c28a8-c426c
8708,fe00b-a0a9e
8709,9c38d-0d997
8710,cc4c7-bd1d1
8711,0297d-e38f0
8712,9f1aa-530dd
8713,289bf-20a6c
8714,72667-3b5f2
8715,21f22-8f087
8716,2be82-cdac0
8717,e202a-64ebf
8718,d53ad-4db00
8719,812a3-d5a1b
8720,d3ac9-8590b
8721,5c58a-de69c
8722,4958e-5efe2
8723,aa2f0-395a6
8724,53031-ba861
8725,1d246-b34c5
8726,6a9f1-d1d30
8727,ebceb-116d7
8728,94e47-3ee5a
8729,cc9b4-badef
8730,956d2-d31c3
8731,67b5d-6482b
8732,f05de-89625
8733,6593f-b4cde
8734,24d33-27ca0
8735,c5e87-fc1ed
8736,cc56d-41171
8737,b21aa-d9097
8738,21008-1cc43
8739,005fc-2bb42
8740,1aa37-248af
8741,9e60c-69786
8742,294a7-057b7
8743,f0b8b-f172a
8744,ddaf8-f7252
8745,de1f5-4bade
8746,3d430-dd0d0
8747,14193-09b3b
8748,3c324-4aabf
8749,c6eed-45101
8750,b1d36-c7052
8751,33b44-59266
8752,81519-d484f
8753,4ff5a-0a590
8754,6d371-1de1f
8755,4319f-c0ccc
8756,7976e-d661f
8757,0396b-64fdf
8758,e72da-94c29
8759,64380-453ee
8760,b2246-26b5b
8761,ac480-f330e
8762,8313f-a9b36
8763,57297-655fe
8764,378c0-ad685
8765,36aba-3b945
8766,050e8-f1513
8767,dffd9-f86e5
8768,60f23-c23b0
8769,b8b79-4724b
8770,f55e6-e8bf3
8771,70706-1d1a9
8772,485d2-85e8e
8773,64258-fdc62
8774,f77b1-03791
8775,0224f-ffc92
8776,8d826-ff2e7
8777,05f6c-14545
8778,4a8a4-e1f0c
8779,df549-d4b49
8780,2d478-cdac8
8781,b902f-45b8e
8782,4b900-6bf7b
8783,a4f9e-9e20a
8784,8a812-b4cf3
8785,5bb96-f2eea
8786,3f4b0-66b68
8787,5f4d8-35d38
8788,a6161-11544
8789,5d1a9-11dcf
8790,d88d2-b7879
8791,e4826-523e1
8792,4b9c7-5901c
8793,6c863-d1b93
8794,d6077-bfc4d
8795,135af-affc5
8796,0fe5f-cc438
8797,ae483-3e000
8798,91412-6d611
8799,ede1a-a6b5a
8800,19ef6-f905c
8801,afedd-80341
8802,d33dd-2b776
8803,b79cc-038a8
8804,7a024-0f5e8
8805,e0647-07761
8806,a7b89-43dee
8807,97acf-ae020
8808,81f66-4a3ec
8809,3f8a4-a827f
8810,12f74-e8a89
8811,d8ea4-ea23c
8812,839c6-7e43f
8813,7e446-dd4e4
8814,9eb03-7ec84
8815,63160-be95a
8816,96d17-b4e40
8817,d4a10-8300a
8818,0b3bc-0ca8e
8819,b253b-1ba9b
8820,c4380-d791e
8821,e9bf4-7f058
8822,14280-234ed
8823,ff75e-066e7
8824,aca93-5b37d
8825,b9e6f-6db0a
8826,65bf1-94f8c
8827,4907c-9fcc3
8828,83eca-8033a
8829,ea2f6-6e91d
8830,144b5-74aa1
8831,f38a1-00a5f
8832,ba1de-deb13
8833,c9241-c32c6
8834,41a5e-e8cfa
8835,243ca-bc3a5
8836,85610-1aa0b
8837,55fbb-cd656
8838,5623c-2ab50
8839,17650-29b67
8840,dc42a-e81ec
8841,7a773-c1ce6
8842,ab72b-9a76c
8843,50b12-19dbb
8844,70934-53e74
8845,83ca1-01e82
8846,38ce6-20e9c
8847,240ff-501d6
8848,2f11c-dbc8e
8849,dae97-5cbac
8850,40a45-10846
8851,29b9f-1e2b7
8852,83d1c-7c3a1
8853,1c014-cce91
8854,d0d8d-b1975
8855,0ea94-1e751
8856,8c5a6-6a4d0
8857,f0c15-5c4ce
8858,906a4-38131
8859,f8a75-e6396
8860,17d36-00288
8861,2dc38-e7700
8862,1c68c-a9be0
8863,98e1d-2b9a0
8864,a1809-199eb
8865,3ce96-b1029
8866,578b4-73be3
8867,8b5cd-23186
8868,d7da9-54658
8869,24ef7-9b36f
8870,ad1c9-b518a
8871,af891-eada9
8872,e0519-8ceeb
8873,7d47c-e60fe
8874,f598e-3b1a1
8875,ae68e-be81e
8876,5a784-1ad16
8877,c05f8-1975b
8878,3d87b-123ad
8879,9c773-30434
8880,0859c-79c72
8881,96d5a-f930d
8882,b8c84-bf550
8883,d3986-2b97a
8884,0e84c-42a4f
8885,651c3-b9887
8886,356b9-cc7b1
8887,d8843-f1a3f
8888,09bbd-2afcf
8889,a08aa-1743c
8890,b250c-c59a6
8891,484e8-e832c
8892,274d9-ecf57
8893,c7f6a-f5b96
8894,7575b-16f28
8895,c3845-6f97f
8896,d8d1d-dce38
8897,a2285-c31cd
8898,22a48-0891b
8899,97162-8a542
8900,e491c-875ac
8901,27d27-e5449
8902,d7b6f-3ac78
8903,fc75d-220de
8904,d19cb-04969
8905,1e071-40c46
8906,27382-acee4
8907,f3c50-7c1b2
8908,6e371-4ecdb
8909,33310-6b96a
8910,ea18c-9f27d
8911,fee44-ece3b
8912,75709-7b07c
8913,8ca03-10933
8914,1f1c8-ba4a3
8915,fd2d1-2816a
8916,b5c24-c418d
8917,7cb34-a8f37
8918,628af-38230
8919,31112-f2ce1
8920,05cb6-675aa
8921,2f80c-2bd75
8922,2ab12-6c61a
8923,0b77a-27722
8924,35e3f-d3e97
8925,21fbd-6ff7e
8926,b71c4-f6a7f
8927,a46dc-49d58
8928,40640-88191
8929,9f931-d1159
8930,a14a3-8bb67
8931,1a87d-1b408
8932,92cd6-537d3
8933,f7413-b8f8d
8934,dbba5-b57d4
8935,63a59-70076
8936,89777-b9e01
8937,c50af-1035e
8938,55a87-9629b
8939,8acfa-f9c39
8940,6fc86-4717a
8941,2a55e-aea9b
8942,67882-7dad0
8943,240cf-5186f
8944,55b3f-903fe
8945,85ebf-798ad
8946,62615-8d726
8947,13045-b3b45
8948,15aed-3b8e3
8949,2945e-10065
8950,308f6-c181b
8951,e19ca-2dcc7
8952,d805f-bc6e1
8953,9e5d1-bf065
8954,99f6f-737c8
8955,6a937-d8c1d
8956,c9319-18d45
8957,66014-25769
8958,f5254-5079d
8959,02b3b-0c5c2
8960,a49a9-5f036
8961,bcf30-37954
8962,e32de-fb2ae
8963,c80c1-02888
8964,df341-1c557
8965,c47c3-8c76c
8966,4c9de-3834a
8967,3db1c-64647
8968,6a5d6-501e5
8969,fb27e-70912
8970,bead2-f2a7d
8971,cfd3b-91ff0
8972,ded52-04c80
8973,1c225-0f15a
8974,c37ca-7a7a7
8975,64e19-2d38a
8976,b7a31-5b9b9
8977,f6216-fbffd
8978,60293-bd1b3
8979,174c7-e1d7c
8980,9fb82-5061a
8981,a32ad-71406
8982,176b9-5a246
8983,d90b2-7ca51
8984,42644-e2604
8985,8724b-71e11
8986,da0f8-e0698
8987,f0569-849b9
8988,0a85a-0f4d2
8989,afca3-0f45e
8990,daf03-a58a5
8991,e9b3c-36a6d
8992,aad76-54f26
8993,14cfb-c0196
8994,faa7c-901d3
8995,2a103-b5a4c
8996,891da-946d3
8997,6fe9d-3610c
8998,8f741-50f68
8999,0c251-dbc1c
9000,ff471-dd266
9001,f733a-f1d2b
9002,f6667-beee4
9003,f6632-68d00
9004,74275-4ba1b
9005,ea4b4-1ee80
9006,54a7b-daffb
9007,f0e88-ca02f
9008,d209d-3340d
9009,1c9f6-4c84f
9010,35991-0bdfd
9011,d4dab-ad5df
9012,b7c78-f3a8c
9013,2de59-737bd
9014,48952-cce05
9015,90a7c-b05ba
9016,75b86-b4df0
9017,017db-37384
9018,74962-1c400
9019,0e3c2-b8281
9020,fd3b4-c828c
9021,098c0-e9294
9022,9029c-760ee
9023,189b3-0f5fa
9024,74ff9-15f9f
9025,da3af-5194d
9026,c2e9b-bb6f5
9027,41065-48bf8
9028,77890-dc2f8
9029,9c0a4-083da
9030,f4792-52918
9031,83b36-76475
9032,bddd1-9c5d5
9033,a5dd4-c7460
9034,1a3b9-c6df4
9035,ace67-fa9f1
9036,a516e-ada51
9037,848a8-c7ccd
9038,b0db1-463a9
9039,39865-eb71a
9040,31c21-2a033
9041,1b6e8-46111
9042,dad40-4671e
9043,22409-cc73e
9044,c9edc-54733
9045,3874e-d0f05
9046,4254a-f4f66
9047,90db4-7d066
9048,14d34-1ed7c
9049,caf09-fad13
9050,42a9e-d6e0d
9051,e64af-5d620
9052,ed8de-d0a23
9053,92157-fa379
9054,09111-96b00
9055,f7f57-8f69d
9056,9d19e-a195d
9057,217d9-237d2
9058,b0371-9a69f
9059,8c053-34eae
9060,2eb84-28c39
9061,18d75-991f1
9062,09e46-aa14e
9063,09901-f317a
9064,ffd7f-759f4
9065,bd74c-dda2d
9066,12a72-b40cc
9067,6f402-a2f89
9068,68ebd-66503
9069,b271c-e0fb8
9070,b4279-d5290
9071,5ce9e-96579
9072,b994c-aa261
9073,95b7d-e6dc0
9074,06b83-f154f
9075,83025-97d53
9076,b13c4-37571
9077,a4598-333a5
9078,884bf-1a5ce
9079,886ac-2e503
9080,a5d62-819db
9081,afa00-b7643
9082,0d426-14a7a
9083,b0efd-2a5a4
9084,20171-fdaa0
9085,acc39-4523c
9086,554d5-06213
9087,109a2-f9ea8
9088,cd9e7-cbbfd
9089,25faa-aa798
9090,c6c78-3ca18
9091,eaf6d-11234
9092,3ebc8-7ace2
9093,733f4-f17cc
9094,c37e0-06775
9095,7a52f-dc733
9096,f0b59-28813
9097,e9ffb-c2156
9098,39a4a-2db0d
9099,6ebe3-116fd
9100,a740d-cf0d7
9101,98386-ea811
9102,e8589-2b531
9103,5b0fd-da25f
9104,79b2e-ede12
9105,7b536-54986
9106,ce3c0-deaca
9107,ed01b-f07eb
9108,32268-10d68
9109,5e0a2-c8d1f
9110,943fb-e438c
9111,e6fb2-3d142
9112,93b6f-94571
9113,e8a2f-e3585
9114,907d2-b5403
9115,03399-d2b9c
9116,dcea9-86175
9117,2740a-a1ec5
9118,e0bca-ca7ec
9119,e91af-eaacc
9120,b1f50-925b0
9121,45e87-2565f
9122,474a3-8f79d
9123,f5d45-cd0dc
9124,4a1fe-4d599
9125,3aa0d-b31fe
9126,99b57-19b07
9127,1b9bb-933ad
9128,0ed92-4cef8
9129,b661d-e417e
9130,dfbaf-97026
9131,757f7-52d05
9132,ddee7-2c4dc
9133,651fa-6ab95
9134,29f32-e3466
9135,d9709-fcd3a
9136,1846f-7ff91
9137,64a57-ec5d2
9138,04cfb-ebe52
9139,fbe52-cc1ee
9140,5214d-89527
9141,34ad7-c2edc
9142,d5b8e-8b4d7
9143,1cfc6-4d9ab
9144,62b06-887f2
9145,47507-3daf4
9146,38053-8d1fd
9147,5cf3f-b309b
9148,9a40e-0890a
9149,e168b-70c4e
9150,26fa9-e17b0
9151,a7f67-55a89
9152,f3e6f-f059b
9153,aa0fb-d9a28
9154,69265-08987
9155,d4000-d6b62
9156,c8307-8c1d2
9157,43337-6f02f
9158,4c7fb-f7165
9159,2a0d0-9500b
9160,585f2-3851c
9161,2b38a-65731
9162,52100-f1e9a
9163,f6eb7-7d714
9164,e0186-031e9
9165,e63d8-5cdcf
9166,c6c7c-c7cea
9167,f3bbc-61de1
9168,7e03f-23982
9169,0929f-78a27
9170,d8bb6-1d018
9171,377ba-45c21
9172,7c7ed-77d80
9173,3f19c-7c9cc
9174,1f536-c314a
9175,3553a-bf849
9176,44e86-6d5ac
9177,cebf9-c7dba
9178,db9a6-4d417
9179,9d001-be008
9180,24061-c6b32
9181,8c879-ab868
9182,dfb4d-80756
9183,e0912-a219d
9184,4aa13-4799e
9185,77ce2-93773
9186,748c8-55783
9187,4abc7-2fb99
9188,d5671-a1147
9189,78ca3-84318
9190,3d13d-b015b
9191,9ea96-40272
9192,b15d7-5fbe6
9193,d778d-6449c
9194,64858-6feb4
9195,ba9d0-fbec2
9196,543c4-33b80
9197,23ea2-419e0
9198,5ed35-3481e
9199,ae6cf-a0d5a
9200,a578c-11753
9201,7fe20-b3ee5
9202,47ef0-a4a93
9203,d56b9-b414f
9204,f90c4-16063
9205,a04d4-b0465
9206,e4eaf-7601a
9207,d50cb-cadf7
9208,e3b20-cd81f
9209,15ae2-6a9bd
9210,377ac-ca90c
9211,21f28-fd8e2
9212,5dc14-92d87
9213,13e36-7922d
9214,59c9e-198d1
9215,7ade4-64a6b
9216,d299c-2146b
9217,c11ed-8dc5b
9218,ac593-1c9e0
9219,25c7f-76c30
9220,b18dc-65f81
9221,0825b-8b774
9222,086f1-eb327
9223,d41c6-4e7a9
9224,86551-3e0da
9225,50b2d-29cfc
9226,01543-fd249
9227,b9616-158b9
9228,170a9-49297
9229,61a24-8e29a
9230,f07cf-3846a
9231,a8ea8-af866
9232,43f6e-45234
9233,6c67a-6e018
9234,dfd1e-125be
9235,7b4de-3d52f
9236,164ba-acdf6
9237,c6cf3-c0210
9238,29f14-679c6
9239,0a042-0690c
9240,28173-33b2e
9241,1cc2e-b2548
9242,9179f-c7711
9243,9ed31-7db05
9244,faf27-461da
9245,6b414-5d9d1
9246,4b645-6bfe9
9247,ec171-a670e
9248,c819e-c3a6e
9249,7b5f3-32b6c
9250,db6b1-1add4
9251,fe80d-4a2b3
9252,5f7e1-7fb81
9253,35392-4506d
9254,5c061-d7d6f
9255,811eb-2bd18
9256,2222e-1eb5e
9257,a2448-5a25b
9258,09e16-e8768
9259,8308c-d150c
9260,c68b6-10d54
9261,df671-9fee6
9262,18dda-6755e
9263,1b9f8-4b159
9264,7b239-f3bd3
9265,582e3-e7723
9266,e9652-bb5ed
9267,ff5bf-8afea
9268,9c4d4-e6863
9269,e0595-3e465
9270,faa05-fa46c
9271,b0085-cc21a
9272,5f038-cc6a0
9273,ae4dd-36847
9274,0b262-cebdb
9275,bf2b2-9b05b
9276,d660d-9f2a2
9277,82f50-e1150
9278,933ce-04592
9279,6e706-f9cec
9280,151fb-9173e
9281,79f76-9b1a2
9282,18124-3eb96
9283,b033c-8a402
9284,b4f59-c744c
9285,96d12-0ab66
9286,f66e6-ddc8f
9287,b9f83-4945b
9288,dc343-bd59f
9289,98bfb-0744c
9290,e6092-9a5fe
9291,18a8d-815da
9292,b7c18-bf8ec
9293,6de12-93427
9294,59340-da095
9295,6dbaa-11f56
9296,50a12-a8320
9297,8c9ac-3af90
9298,5ea6c-f6c24
9299,7f1a0-0f717
9300,6f5c6-8e634
9301,603cc-dc407
9302,38949-ee751
9303,b37d6-d9f72
9304,2df6a-1dfd2
9305,6cd83-4615e
9306,2d366-d3da7
9307,cf618-b11aa
9308,d0d8a-8bdbe
9309,4c0aa-f35ff
9310,d0f3c-ae732
9311,90ae8-76a34
9312,5a3b8-19cf2
9313,70917-31b93
9314,75933-8a12c
9315,ce5bc-266cd
9316,8c9b8-75776
9317,d8daa-06801
9318,3a74d-4ec29
9319,77cf8-5b962
9320,50111-5a425
9321,e3eb1-193ab
9322,84f76-fcef9
9323,80ffe-e5048
9324,cc35d-e418a
9325,e3598-d790d
9326,0c8d6-08726
9327,a92dc-6ae00
9328,ab019-18af0
9329,18965-2d1f7
9330,10c25-071bb
9331,93e6f-6fec6
9332,72116-c3038
9333,da0d0-462ef
9334,68e7a-33159
9335,a4e22-a2e64
9336,11097-6c7ac
9337,88e35-d59c8
9338,a19cf-e3ad2
9339,ead72-8206e
9340,e0539-26ef4
9341,bbadc-7c041
9342,782b7-89c1d
9343,a794b-ebb53
9344,69b2e-a5bf1
9345,e81f5-1fc5b
9346,ba0be-b41ae
9347,38606-42c50
9348,18006-f06ba
9349,30220-ed17f
9350,30817-cebc5
9351,bafc7-80f34
9352,0d0f4-3811b
9353,fd075-62e68
9354,52a4e-cab08
9355,adccd-f2a6b
9356,b9396-2c49d
9357,ea991-2b0c3
9358,a5f39-68fcf
9359,0a028-ee091
9360,e94db-525ff
9361,caa81-5d02c
9362,5adfd-1f65d
9363,5352d-e0c36
9364,a92c3-8beab
9365,db744-96ed4
9366,a3558-b53b8
9367,b5c52-5fb0b
9368,d3bfe-d7c73
9369,74eb1-b4255
9370,6d39b-c7d07
9371,8f377-0e7ee
9372,4bbe4-dd6c7
9373,548f0-2e27a
9374,c537b-f778d
9375,9e419-8cb6d
9376,28005-54c10
9377,98102-65f02
9378,4cd22-1634e
9379,7bfe4-fb726
9380,4d6f5-71190
9381,a2be6-a2474
9382,1862b-c15d0
9383,6678b-43546
9384,8fea0-0a5c1
9385,87f55-8c2c3
9386,c5b79-d6732
9387,2e0dd-9c041
9388,75221-be153
9389,385fd-155ea
9390,c18ab-0f72c
9391,0de40-c0e60
9392,f53b2-d78e5
9393,0b05f-9eba0
9394,ec6ec-1f2ec
9395,eb246-b9ac9
9396,fb7ed-6aa41
9397,1cc36-c5f5d
9398,45aa1-489ee
9399,988f5-c0dfc
9400,04dbb-b5d9c
9401,2a90e-dfd2c
9402,9a41c-7d0ba
9403,89266-d1f62
9404,0b4d9-d14c9
9405,a21bf-5601d
9406,673d9-ced3d
9407,d0f42-7661c
9408,15d8a-8ea2b
9409,3295e-0d407
9410,d6f9a-61fd4
9411,ab220-08138
9412,53d51-c213e
9413,eec47-0f42e
9414,d6a0f-70eb1
9415,f34a2-b5ab5
9416,f3630-5a4cb
9417,86634-157b9
9418,6665c-6d193
9419,983b0-ac4b1
9420,7fca5-4c4b9
9421,4a415-1fb63
9422,ad5dd-42439
9423,8b6b6-068a0
9424,8f424-63d1c
9425,a2ec7-441c0
9426,13b92-82bd4
9427,02e76-1ac5f
9428,2cb6c-87fa3
9429,ac408-eae86
9430,72803-c26bc
9431,86544-ad62e
9432,74e85-e8b07
9433,24747-dfd57
9434,49ff8-bd71e
9435,6583f-8a974
9436,07fd4-3b568
9437,933f9-15f0d
9438,0f735-fa4b4
9439,a7048-a6de0
9440,e5b5c-3a038
9441,ac2cc-41fef
9442,101b9-db13d
9443,43333-120be
9444,06b0a-b5c0b
9445,8951c-5dab2
9446,b69ea-82420
9447,6fa5f-10393
9448,27d9c-e1aca
9449,d4a56-7571f
9450,28ec2-cd394
9451,71e67-989c2
9452,5a0d3-a7e80
9453,6a7e4-c416b
9454,cc18f-b86b2
9455,76586-c98ba
9456,c83da-42ba6
9457,bcb00-e0ea6
9458,e8e5b-7a313
9459,051af-60781
9460,4c3c6-cf509
9461,eb646-615be
9462,30e03-0cfd5
9463,70cd2-62878
9464,f0289-2ecbe
9465,04fed-346d0
9466,85ee6-03b1e
9467,39eef-92910
9468,1020d-cc79c
9469,bfb59-d320a
9470,f6d65-fdc92
9471,0e761-71f8f
9472,e5605-cfae0
9473,6f2b6-52759
9474,17839-223be
9475,938c7-5ba22
9476,592a7-06ad7
9477,abcac-f15bf
9478,29ee7-ebc51
9479,97c14-03cf9
9480,bb264-01924
9481,2021e-14c53
9482,d7b88-a1c74
9483,588e6-53a20
9484,8335a-8a068
9485,72f98-6bd4c
9486,2b032-a7a8b
9487,cd27e-ed010
9488,9f98c-8e438
9489,a8829-eda44
9490,c7f43-46c8b
9491,1c505-165ab
9492,ccd50-b2b77
9493,b9cd4-9d332
9494,ff0e5-1c0e9
9495,ccfab-2c07c
9496,48580-7c66f
9497,2406d-444cf
9498,6d3af-24368
9499,42e75-6f488
9500,353b6-f4ffa
9501,5f755-2acbb
9502,5f4bd-45ead
9503,72239-948c1
9504,1180c-f2142
9505,f09ab-f70a4
9506,ef955-91295
9507,d735b-13ba9
9508,986ab-fc9b5
9509,13e80-c865b
9510,4aeda-a4fd4
9511,45a72-5740c
9512,5e381-c392d
9513,a3d35-2fa12
9514,936fb-e823b
9515,3941f-9c6d2
9516,6b502-cb255
9517,915f7-29020
9518,b5381-47609
9519,db602-ecb71
9520,0d811-6a59f
9521,e9bc7-9487e
9522,7af9f-4c079
9523,03a7f-fa30f
9524,3c666-8c2e1
9525,beabf-fb92f
9526,d48ad-e0e92
9527,11761-97657
9528,b28ec-10ea5
9529,b566f-51188
9530,f39a6-c7787
9531,ccd36-95031
9532,c5440-32cc9
9533,2ebc6-01f85
9534,85147-c6462
9535,680fa-1b014
9536,a45ec-9ba13
9537,589f9-d5fc5
9538,b62b4-d27aa
9539,65ba6-c4380
9540,d727b-4ed88
9541,c7882-9a072
9542,02726-5ff55
9543,8cf46-69567
9544,0ee98-7017b
9545,215cf-a779e
9546,0336b-07845
9547,a13a8-dc18e
9548,a3fd1-0e8e5
9549,e03d9-59e85
9550,5b1ff-194a4
9551,50dd1-27a56
9552,80707-c4036
9553,c1527-3009b
9554,902d7-c1af5
9555,3b251-114e0
9556,6992e-e934d
9557,e072e-57411
9558,fca50-d0e7f
9559,c4558-c956d
9560,8f0e3-a084d
9561,faaa0-cffbc
9562,9cf70-b73e1
9563,697a0-4dba5
9564,29da8-2b75d
9565,47e2d-31cbb
9566,fc0bc-e4b55
9567,880fb-014ec
9568,5ea08-3b70b
9569,f5324-31c47
9570,50f93-30926
9571,bf587-19161
9572,9be5c-487bb
9573,4093d-f94a3
9574,c059c-925dc
9575,402db-60eb7
9576,b7e2b-c4c76
9577,02f29-e780c
9578,3241d-07053
9579,cf268-adc6b
9580,6c0e6-a6fc9
9581,f6af0-ab4ed
9582,24f60-a623b
9583,d3919-6fe55
9584,93b4d-2033c
9585,7072e-bf0d2
9586,bac7c-5f672
9587,16ef1-f0742
9588,c0984-7f6c2
9589,f5f1c-a03e1
9590,24717-b597f
9591,5593c-c8285
9592,90358-18d6c
9593,7ea02-35dd9
9594,2fb80-65136
9595,63834-4bf26
9596,13589-2c43b
9597,cd73c-665ed
9598,17193-eccae
9599,910a1-ff2c3
9600,3fb8d-1ce13
9601,fe275-c2937
9602,65288-73f3f
9603,e3a6c-fe677
9604,429cc-decf7
9605,a4c15-ec876
9606,92eff-45f02
9607,c4d0e-db2fa
9608,73e72-8fa65
9609,e27e1-cc952
9610,dbe07-545d5
9611,09ffb-6ac58
9612,65624-16aba
9613,bccfa-c3eb2
9614,ece35-59a5a
9615,ba183-8387f
9616,8737f-fcc9d
9617,b86b4-bb405
9618,12f80-a3f18
9619,a5b9c-bb632
9620,dd1c7-56cdf
9621,6866d-0f59d
9622,7ca62-259ed
9623,8a3b2-aaeeb
9624,f932e-136c3
9625,3c3b3-9c8b2
9626,ff318-b1369
9627,7d78b-e4e1b
9628,b2e2d-c87fd
9629,ba52c-dadd1
9630,feca4-e0964
9631,5b31e-e7bcd
9632,55b02-ae6b4
9633,40ade-ccaae
9634,e1426-d7d66
9635,91a67-38f19
9636,a848a-420d2
9637,33b0e-e8809
9638,23771-e86ab
9639,45fc9-fbc67
9640,30625-4c80e
9641,5adf0-a1213
9642,e391b-e0e1d
9643,9b827-06d87
9644,a18e5-87203
9645,dbcbb-f5252
9646,fb7ae-49f4a
9647,b8645-692a6
9648,816be-26da1
9649,51623-292f8
9650,9d5f4-77129
9651,c7d42-a0ac5
9652,79ece-ef518
9653,1543f-7a8f5
9654,0a088-3a056
9655,83dff-fcf1f
9656,988a0-ce3d6
9657,bf62c-27ebf
9658,dce63-083ee
9659,88bfc-0e86f
9660,0b0c8-d2b89
9661,3f44f-1380f
9662,3f5c2-475ba
9663,e8735-96aea
9664,964ac-31537
9665,870a0-78c28
9666,0a8ff-30bd1
9667,41632-6e516
9668,b804d-ce717
9669,fb113-c7c2b
9670,8c9ca-06cfa
9671,6414c-5bbb0
9672,ad92a-3b75c
9673,df463-d4c23
9674,89b66-b653a
9675,f3d42-2fb68
9676,4468e-d8c40
9677,f13b1-1e819
9678,1c4f4-6e115
9679,4b43a-68506
9680,328f4-1614b
9681,ff23d-e33a5
9682,d0195-02e3a
9683,ac6ac-4759f
9684,0669b-7cead
9685,8717f-2e50c
9686,50a07-1e372
9687,7adc5-b9dbd
9688,dbca6-db23a
9689,77ff4-c487d
9690,2a098-28ef2
9691,39d8c-2d505
9692,a21b4-01c67
9693,32b28-41d88
9694,dc711-43543
9695,2b5b6-52b9e
9696,7c534-208e2
9697,96d84-0536c
9698,f6671-b9588
9699,7e5f5-2ddda
9700,110c4-ef2ed
9701,ac91b-b2a05
9702,22972-ddf5f
9703,05137-7417f
9704,96a63-ddcc8
9705,0c7f9-70b72
9706,ab9b1-bfa18
9707,634f4-5a3f8
9708,6ded7-ecf24
9709,c7656-a8474
9710,fd3de-27d1b
9711,96a38-3ddf9
9712,e62db-11e11
9713,8af56-b50cd
9714,520d4-47c73
9715,be871-8286a
9716,05dee-3e3ec
9717,af522-07ec7
9718,46272-10598
9719,c992c-ce859
9720,27be4-df826
9721,4a1f2-e8e20
9722,0dcf7-06859
9723,9bb1b-7d1bf
9724,8c1a3-1af6c
9725,07b75-4d928
9726,f0a85-101c5
9727,2da74-7beed
9728,f462b-79fd9
9729,b84c4-01051
9730,8f51e-7e680
9731,b21f8-2cd6a
9732,23756-d486f
9733,287fe-0e8e2
9734,c8f66-f2cf6
9735,7e429-1c996
9736,42f58-1ee12
9737,ccdc5-84282
9738,792a8-8acfb
9739,9adc4-f5513
9740,6dc43-a4b1f
9741,15f4c-8ad80
9742,96807-e213d
9743,60dcc-bd768
9744,006e8-a9cf8
9745,eb639-37ee8
9746,d94a9-aa75e
9747,00e9e-b5cbf
9748,301da-944a7
9749,ecf8f-31e7d
9750,22075-69edb
9751,49a37-d5722
9752,2ecee-4835b
9753,e06c9-061c4
9754,2331a-1af77
9755,8b6a2-ed404
9756,34775-e73b0
9757,0f333-a2204
9758,da89c-991c9
9759,28bb5-d697b
9760,64a63-15e1c
9761,e5e69-2adef
9762,90bd4-34579
9763,0507b-0c2b2
9764,20111-80315
9765,2f75a-7ba4f
9766,4f4c4-1ca3a
9767,e28dc-15d29
9768,6ae17-d62d7
9769,af3ec-00761
9770,595fe-8dc73
9771,58118-649ce
9772,ddb3c-53826
9773,4e53f-214d9
9774,b3da4-3d30c
9775,8ef21-494c1
9776,e3aea-1f85c
9777,98195-932f8
9778,21673-f5e72
9779,58195-52ebe
9780,f5575-1c071
9781,e6722-74ded
9782,c8338-296ae
9783,cfdf5-bd17e
9784,51705-cad5d
9785,5f9b3-c6188
9786,aa77d-33a47
9787,5d29a-ee0dc
9788,fe590-dfeab
9789,92a3e-9df87
9790,1a25d-53917
9791,125df-add70
9792,79d61-816b7
9793,ad2e5-5410f
9794,c9c45-ab44a
9795,24567-8d0af
9796,bc13a-7fd13
9797,e8156-e8a49
9798,b5066-a57a4
9799,64f2c-2e61a
9800,c5432-7a0a6
9801,d346a-09157
9802,fe0d3-3e5e6
9803,d6c10-95919
9804,ead49-2ce30
9805,6eb86-e42d4
9806,3f2ee-9e1c1
9807,c4119-1c8e6
9808,dd88b-47ad2
9809,91f9e-da65b
9810,52f93-2560c
9811,fec86-831c2
9812,8754d-5937d
9813,c9806-de917
9814,f598a-40737
9815,f6e05-ff98f
9816,f8e90-fd028
